customer_id,snapshot_yearmonth,snapshot_date,login_count_last_30d,support_tickets_last_30d,current_mrr,is_churned,churn_risk_score,signup_date,region,subscription_tier,initial_mrr
CUST_0405,2024-12,2024-12-01,12,2,645.15,0,0.3,2023-09-06,British Indian Ocean Territory (Chagos Archipelago),Basic,680.61
CUST_0406,2022-07,2022-07-01,14,3,480.6,0,0.0,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2022-08,2022-08-01,16,3,470.85,0,0.3,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2022-09,2022-09-01,13,3,482.37,0,0.0,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2022-10,2022-10-01,18,1,557.05,0,0.0,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2022-11,2022-11-01,18,2,418.67,0,0.3,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2022-12,2022-12-01,10,2,495.54,0,0.0,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2023-01,2023-01-01,11,2,579.72,0,0.0,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2023-02,2023-02-01,7,1,582.65,0,0.0,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2023-03,2023-03-01,11,1,473.34,0,0.3,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2023-04,2023-04-01,10,0,544.17,0,0.0,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2023-05,2023-05-01,20,0,481.78,0,0.0,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2023-06,2023-06-01,14,2,538.14,0,0.0,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2023-07,2023-07-01,15,1,534.42,0,0.0,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2023-08,2023-08-01,14,2,589.67,0,0.0,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2023-09,2023-09-01,13,1,459.89,0,0.3,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2023-10,2023-10-01,11,1,559.43,0,0.0,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2023-11,2023-11-01,8,1,449.54,0,0.3,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2023-12,2023-12-01,11,2,494.62,0,0.0,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2024-01,2024-01-01,13,5,458.32,0,0.3,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2024-02,2024-02-01,14,1,596.05,0,0.0,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2024-03,2024-03-01,18,1,599.46,0,0.0,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2024-04,2024-04-01,8,2,493.7,0,0.0,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2024-05,2024-05-01,16,1,505.36,0,0.0,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2024-06,2024-06-01,12,0,544.21,0,0.0,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2024-07,2024-07-01,9,3,569.21,0,0.0,2022-06-05,Croatia,Enterprise,500.9
CUST_0406,2024-07,2024-07-31,0,0,0.0,1,0.7,2022-06-05,Croatia,Enterprise,500.9
CUST_0407,2024-03,2024-03-01,10,2,792.17,0,0.0,2024-02-03,Bolivia,Basic,851.96
CUST_0407,2024-04,2024-04-01,11,0,789.72,0,0.0,2024-02-03,Bolivia,Basic,851.96
CUST_0407,2024-04,2024-04-30,0,0,0.0,1,0.7,2024-02-03,Bolivia,Basic,851.96
CUST_0408,2022-03,2022-03-01,14,2,756.53,0,0.3,2022-02-13,Malawi,Basic,815.39
CUST_0408,2022-04,2022-04-01,21,2,919.88,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2022-05,2022-05-01,11,3,909.7,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2022-06,2022-06-01,10,0,697.33,0,0.3,2022-02-13,Malawi,Basic,815.39
CUST_0408,2022-07,2022-07-01,9,3,800.64,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2022-08,2022-08-01,9,1,864.17,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2022-09,2022-09-01,8,2,805.35,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2022-10,2022-10-01,11,1,769.79,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2022-11,2022-11-01,9,1,912.37,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2022-12,2022-12-01,15,1,953.3,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2023-01,2023-01-01,9,0,761.21,0,0.3,2022-02-13,Malawi,Basic,815.39
CUST_0408,2023-02,2023-02-01,11,2,961.43,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2023-03,2023-03-01,9,2,904.4,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2023-04,2023-04-01,9,2,633.63,0,0.3,2022-02-13,Malawi,Basic,815.39
CUST_0408,2023-05,2023-05-01,10,3,898.99,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2023-06,2023-06-01,7,1,685.43,0,0.3,2022-02-13,Malawi,Basic,815.39
CUST_0408,2023-07,2023-07-01,10,2,761.1,0,0.3,2022-02-13,Malawi,Basic,815.39
CUST_0408,2023-08,2023-08-01,18,2,929.8,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2023-09,2023-09-01,22,2,848.61,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2023-10,2023-10-01,19,0,814.39,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2023-11,2023-11-01,15,1,823.07,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2023-12,2023-12-01,8,1,744.2,0,0.3,2022-02-13,Malawi,Basic,815.39
CUST_0408,2024-01,2024-01-01,6,0,827.54,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2024-02,2024-02-01,10,1,957.99,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2024-03,2024-03-01,15,0,737.35,0,0.3,2022-02-13,Malawi,Basic,815.39
CUST_0408,2024-04,2024-04-01,13,1,755.34,0,0.3,2022-02-13,Malawi,Basic,815.39
CUST_0408,2024-05,2024-05-01,18,1,810.82,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2024-06,2024-06-01,10,1,906.56,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2024-07,2024-07-01,7,1,850.97,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2024-08,2024-08-01,7,1,724.92,0,0.3,2022-02-13,Malawi,Basic,815.39
CUST_0408,2024-09,2024-09-01,15,2,723.61,0,0.3,2022-02-13,Malawi,Basic,815.39
CUST_0408,2024-10,2024-10-01,11,3,936.23,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2024-11,2024-11-01,13,1,772.58,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0408,2024-12,2024-12-01,14,0,847.24,0,0.0,2022-02-13,Malawi,Basic,815.39
CUST_0409,2022-10,2022-10-01,17,0,584.74,0,0.0,2022-09-02,United States Virgin Islands,Enterprise,606.09
CUST_0409,2022-10,2022-10-31,0,0,0.0,1,0.7,2022-09-02,United States Virgin Islands,Enterprise,606.09
CUST_0410,2022-04,2022-04-01,13,1,956.82,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2022-05,2022-05-01,6,1,884.51,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2022-06,2022-06-01,18,0,958.56,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2022-07,2022-07-01,13,1,922.11,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2022-08,2022-08-01,14,1,832.35,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2022-09,2022-09-01,7,2,1013.75,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2022-10,2022-10-01,10,2,853.59,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2022-11,2022-11-01,9,0,962.53,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2022-12,2022-12-01,10,0,863.65,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2023-01,2023-01-01,18,2,968.17,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2023-02,2023-02-01,11,3,940.82,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2023-03,2023-03-01,18,0,937.27,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2023-04,2023-04-01,8,3,888.89,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2023-05,2023-05-01,12,3,859.81,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2023-06,2023-06-01,7,2,822.17,0,0.3,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2023-07,2023-07-01,14,1,855.74,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2023-08,2023-08-01,6,3,720.63,0,0.3,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2023-09,2023-09-01,11,2,948.84,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2023-10,2023-10-01,10,1,883.63,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2023-11,2023-11-01,21,3,792.83,0,0.3,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2023-12,2023-12-01,10,3,1030.03,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2024-01,2024-01-01,17,1,853.58,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2024-02,2024-02-01,11,0,1040.18,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2024-03,2024-03-01,21,2,774.75,0,0.3,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2024-04,2024-04-01,10,1,968.47,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2024-05,2024-05-01,13,1,991.68,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2024-06,2024-06-01,3,1,836.28,0,0.4,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2024-07,2024-07-01,23,7,895.48,0,0.3,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2024-08,2024-08-01,19,2,804.28,0,0.3,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2024-09,2024-09-01,17,1,877.34,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2024-10,2024-10-01,12,2,784.93,0,0.3,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2024-11,2024-11-01,16,1,796.36,0,0.3,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0410,2024-12,2024-12-01,16,0,854.13,0,0.0,2022-03-18,Northern Mariana Islands,Basic,874.86
CUST_0411,2022-02,2022-02-01,8,3,253.16,0,0.0,2022-01-28,United States of America,Basic,245.55
CUST_0411,2022-03,2022-03-01,5,1,215.55,0,0.3,2022-01-28,United States of America,Basic,245.55
CUST_0411,2022-04,2022-04-01,10,1,249.5,0,0.0,2022-01-28,United States of America,Basic,245.55
CUST_0411,2022-05,2022-05-01,12,2,255.84,0,0.0,2022-01-28,United States of America,Basic,245.55
CUST_0411,2022-06,2022-06-01,9,2,243.15,0,0.0,2022-01-28,United States of America,Basic,245.55
CUST_0411,2022-07,2022-07-01,7,3,301.48,0,0.0,2022-01-28,United States of America,Basic,245.55
CUST_0411,2022-08,2022-08-01,8,1,231.36,0,0.3,2022-01-28,United States of America,Basic,245.55
CUST_0411,2022-09,2022-09-01,10,1,245.87,0,0.0,2022-01-28,United States of America,Basic,245.55
CUST_0411,2022-10,2022-10-01,13,3,222.9,0,0.3,2022-01-28,United States of America,Basic,245.55
CUST_0411,2022-11,2022-11-01,10,1,242.13,0,0.0,2022-01-28,United States of America,Basic,245.55
CUST_0411,2022-12,2022-12-01,18,0,239.35,0,0.3,2022-01-28,United States of America,Basic,245.55
CUST_0411,2023-01,2023-01-01,10,1,261.91,0,0.0,2022-01-28,United States of America,Basic,245.55
CUST_0411,2023-02,2023-02-01,14,0,239.98,0,0.3,2022-01-28,United States of America,Basic,245.55
CUST_0411,2023-03,2023-03-01,14,2,243.9,0,0.0,2022-01-28,United States of America,Basic,245.55
CUST_0411,2023-04,2023-04-01,7,1,212.53,0,0.3,2022-01-28,United States of America,Basic,245.55
CUST_0411,2023-05,2023-05-01,15,2,256.42,0,0.0,2022-01-28,United States of America,Basic,245.55
CUST_0411,2023-06,2023-06-01,13,4,285.31,0,0.0,2022-01-28,United States of America,Basic,245.55
CUST_0411,2023-07,2023-07-01,24,4,244.64,0,0.0,2022-01-28,United States of America,Basic,245.55
CUST_0411,2023-08,2023-08-01,8,1,250.52,0,0.0,2022-01-28,United States of America,Basic,245.55
CUST_0411,2023-09,2023-09-01,7,1,243.53,0,0.0,2022-01-28,United States of America,Basic,245.55
CUST_0411,2023-10,2023-10-01,13,1,245.18,0,0.0,2022-01-28,United States of America,Basic,245.55
CUST_0411,2023-11,2023-11-01,15,0,213.25,0,0.3,2022-01-28,United States of America,Basic,245.55
CUST_0411,2023-12,2023-12-01,9,1,241.86,0,0.0,2022-01-28,United States of America,Basic,245.55
CUST_0411,2024-01,2024-01-01,17,2,252.93,0,0.0,2022-01-28,United States of America,Basic,245.55
CUST_0411,2024-02,2024-02-01,18,2,239.65,0,0.3,2022-01-28,United States of America,Basic,245.55
CUST_0411,2024-02,2024-02-29,0,0,0.0,1,0.7,2022-01-28,United States of America,Basic,245.55
CUST_0412,2023-06,2023-06-01,9,2,147.03,0,0.0,2023-05-08,Serbia,Enterprise,156.32
CUST_0412,2023-07,2023-07-01,20,1,162.14,0,0.0,2023-05-08,Serbia,Enterprise,156.32
CUST_0412,2023-08,2023-08-01,10,1,159.98,0,0.0,2023-05-08,Serbia,Enterprise,156.32
CUST_0412,2023-09,2023-09-01,10,2,136.84,0,0.3,2023-05-08,Serbia,Enterprise,156.32
CUST_0412,2023-10,2023-10-01,14,0,157.96,0,0.0,2023-05-08,Serbia,Enterprise,156.32
CUST_0412,2023-11,2023-11-01,9,0,164.24,0,0.0,2023-05-08,Serbia,Enterprise,156.32
CUST_0412,2023-12,2023-12-01,11,1,146.15,0,0.0,2023-05-08,Serbia,Enterprise,156.32
CUST_0412,2024-01,2024-01-01,10,4,166.17,0,0.0,2023-05-08,Serbia,Enterprise,156.32
CUST_0412,2024-02,2024-02-01,16,2,178.59,0,0.0,2023-05-08,Serbia,Enterprise,156.32
CUST_0412,2024-02,2024-02-29,0,0,0.0,1,0.7,2023-05-08,Serbia,Enterprise,156.32
CUST_0413,2023-06,2023-06-01,28,2,306.08,0,0.0,2023-05-09,Norway,Enterprise,306.26
CUST_0413,2023-06,2023-06-30,0,0,0.0,1,0.7,2023-05-09,Norway,Enterprise,306.26
CUST_0414,2023-02,2023-02-01,15,1,100.74,0,0.3,2023-01-23,Latvia,Pro,104.23
CUST_0414,2023-03,2023-03-01,17,1,106.38,0,0.0,2023-01-23,Latvia,Pro,104.23
CUST_0414,2023-04,2023-04-01,18,2,126.12,0,0.0,2023-01-23,Latvia,Pro,104.23
CUST_0414,2023-05,2023-05-01,14,5,101.75,0,0.0,2023-01-23,Latvia,Pro,104.23
CUST_0414,2023-06,2023-06-01,13,0,112.27,0,0.0,2023-01-23,Latvia,Pro,104.23
CUST_0414,2023-07,2023-07-01,9,4,108.73,0,0.0,2023-01-23,Latvia,Pro,104.23
CUST_0414,2023-08,2023-08-01,10,0,109.3,0,0.0,2023-01-23,Latvia,Pro,104.23
CUST_0414,2023-09,2023-09-01,9,1,111.15,0,0.0,2023-01-23,Latvia,Pro,104.23
CUST_0414,2023-10,2023-10-01,13,4,110.03,0,0.0,2023-01-23,Latvia,Pro,104.23
CUST_0414,2023-11,2023-11-01,14,2,117.96,0,0.0,2023-01-23,Latvia,Pro,104.23
CUST_0414,2023-12,2023-12-01,8,1,89.82,0,0.3,2023-01-23,Latvia,Pro,104.23
CUST_0414,2024-01,2024-01-01,12,0,102.06,0,0.0,2023-01-23,Latvia,Pro,104.23
CUST_0414,2024-02,2024-02-01,17,5,120.14,0,0.0,2023-01-23,Latvia,Pro,104.23
CUST_0414,2024-03,2024-03-01,11,2,105.12,0,0.0,2023-01-23,Latvia,Pro,104.23
CUST_0414,2024-04,2024-04-01,23,1,110.45,0,0.0,2023-01-23,Latvia,Pro,104.23
CUST_0414,2024-05,2024-05-01,14,1,106.61,0,0.0,2023-01-23,Latvia,Pro,104.23
CUST_0414,2024-06,2024-06-01,15,1,100.6,0,0.3,2023-01-23,Latvia,Pro,104.23
CUST_0414,2024-07,2024-07-01,11,5,99.05,0,0.3,2023-01-23,Latvia,Pro,104.23
CUST_0414,2024-08,2024-08-01,14,0,100.73,0,0.3,2023-01-23,Latvia,Pro,104.23
CUST_0414,2024-09,2024-09-01,11,0,113.34,0,0.0,2023-01-23,Latvia,Pro,104.23
CUST_0414,2024-10,2024-10-01,6,2,112.03,0,0.0,2023-01-23,Latvia,Pro,104.23
CUST_0414,2024-11,2024-11-01,8,1,106.04,0,0.0,2023-01-23,Latvia,Pro,104.23
CUST_0414,2024-12,2024-12-01,16,1,121.22,0,0.0,2023-01-23,Latvia,Pro,104.23
CUST_0414,2025-12,2025-12-31,0,0,0.0,1,0.7,2023-01-23,Latvia,Pro,104.23
CUST_0415,2023-10,2023-10-01,14,2,505.67,0,0.3,2023-09-19,Kiribati,Pro,554.61
CUST_0415,2023-11,2023-11-01,9,3,582.53,0,0.0,2023-09-19,Kiribati,Pro,554.61
CUST_0415,2023-12,2023-12-01,14,1,617.41,0,0.0,2023-09-19,Kiribati,Pro,554.61
CUST_0415,2024-01,2024-01-01,15,1,469.66,0,0.3,2023-09-19,Kiribati,Pro,554.61
CUST_0415,2024-02,2024-02-01,20,1,588.36,0,0.0,2023-09-19,Kiribati,Pro,554.61
CUST_0415,2024-03,2024-03-01,12,7,631.81,0,0.3,2023-09-19,Kiribati,Pro,554.61
CUST_0415,2024-04,2024-04-01,20,2,595.19,0,0.0,2023-09-19,Kiribati,Pro,554.61
CUST_0415,2024-05,2024-05-01,15,3,599.35,0,0.0,2023-09-19,Kiribati,Pro,554.61
CUST_0415,2024-06,2024-06-01,15,1,591.89,0,0.0,2023-09-19,Kiribati,Pro,554.61
CUST_0415,2024-07,2024-07-01,10,1,472.4,0,0.3,2023-09-19,Kiribati,Pro,554.61
CUST_0415,2024-08,2024-08-01,4,1,577.86,0,0.4,2023-09-19,Kiribati,Pro,554.61
CUST_0415,2024-09,2024-09-01,12,4,525.76,0,0.3,2023-09-19,Kiribati,Pro,554.61
CUST_0415,2024-10,2024-10-01,11,1,551.22,0,0.0,2023-09-19,Kiribati,Pro,554.61
CUST_0415,2024-11,2024-11-01,16,0,511.02,0,0.3,2023-09-19,Kiribati,Pro,554.61
CUST_0415,2024-12,2024-12-01,24,0,682.94,0,0.0,2023-09-19,Kiribati,Pro,554.61
CUST_0415,2025-09,2025-09-30,0,0,0.0,1,0.7,2023-09-19,Kiribati,Pro,554.61
CUST_0416,2022-08,2022-08-01,11,2,955.33,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2022-09,2022-09-01,13,2,1097.83,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2022-10,2022-10-01,11,0,872.48,0,0.3,2022-07-26,Hungary,Basic,939.78
CUST_0416,2022-11,2022-11-01,11,1,911.93,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2022-12,2022-12-01,11,0,935.9,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2023-01,2023-01-01,18,1,931.44,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2023-02,2023-02-01,23,3,1033.41,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2023-03,2023-03-01,19,0,967.09,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2023-04,2023-04-01,14,3,1056.37,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2023-05,2023-05-01,13,2,975.31,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2023-06,2023-06-01,10,0,819.6,0,0.3,2022-07-26,Hungary,Basic,939.78
CUST_0416,2023-07,2023-07-01,11,1,846.9,0,0.3,2022-07-26,Hungary,Basic,939.78
CUST_0416,2023-08,2023-08-01,8,3,1126.48,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2023-09,2023-09-01,12,2,1008.6,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2023-10,2023-10-01,6,3,818.55,0,0.3,2022-07-26,Hungary,Basic,939.78
CUST_0416,2023-11,2023-11-01,13,3,1097.81,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2023-12,2023-12-01,16,1,1134.68,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2024-01,2024-01-01,13,5,1019.75,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2024-02,2024-02-01,13,0,971.87,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2024-03,2024-03-01,15,0,917.64,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2024-04,2024-04-01,9,5,1063.04,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2024-05,2024-05-01,12,1,944.08,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2024-06,2024-06-01,12,2,680.9,0,0.3,2022-07-26,Hungary,Basic,939.78
CUST_0416,2024-07,2024-07-01,16,4,973.07,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2024-08,2024-08-01,11,0,870.81,0,0.3,2022-07-26,Hungary,Basic,939.78
CUST_0416,2024-09,2024-09-01,18,2,924.66,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2024-10,2024-10-01,12,2,951.32,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2024-11,2024-11-01,18,1,954.07,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0416,2024-12,2024-12-01,14,1,1054.42,0,0.0,2022-07-26,Hungary,Basic,939.78
CUST_0417,2023-07,2023-07-01,10,1,98.05,0,0.0,2023-06-16,Saint Helena,Basic,87.38
CUST_0417,2023-08,2023-08-01,19,2,92.04,0,0.0,2023-06-16,Saint Helena,Basic,87.38
CUST_0417,2023-09,2023-09-01,17,1,97.52,0,0.0,2023-06-16,Saint Helena,Basic,87.38
CUST_0417,2023-10,2023-10-01,13,3,96.25,0,0.0,2023-06-16,Saint Helena,Basic,87.38
CUST_0417,2023-11,2023-11-01,7,2,80.92,0,0.0,2023-06-16,Saint Helena,Basic,87.38
CUST_0417,2023-12,2023-12-01,11,1,97.89,0,0.0,2023-06-16,Saint Helena,Basic,87.38
CUST_0417,2024-01,2024-01-01,13,0,73.9,0,0.3,2023-06-16,Saint Helena,Basic,87.38
CUST_0417,2024-02,2024-02-01,12,1,98.26,0,0.0,2023-06-16,Saint Helena,Basic,87.38
CUST_0417,2024-02,2024-02-29,0,0,0.0,1,0.7,2023-06-16,Saint Helena,Basic,87.38
CUST_0418,2024-03,2024-03-01,9,2,157.23,0,0.0,2024-02-05,Estonia,Basic,166.0
CUST_0418,2024-04,2024-04-01,10,0,178.41,0,0.0,2024-02-05,Estonia,Basic,166.0
CUST_0418,2024-05,2024-05-01,9,1,174.6,0,0.0,2024-02-05,Estonia,Basic,166.0
CUST_0418,2024-06,2024-06-01,12,1,156.47,0,0.0,2024-02-05,Estonia,Basic,166.0
CUST_0418,2024-07,2024-07-01,11,1,171.13,0,0.0,2024-02-05,Estonia,Basic,166.0
CUST_0418,2024-08,2024-08-01,14,4,188.35,0,0.0,2024-02-05,Estonia,Basic,166.0
CUST_0418,2024-09,2024-09-01,10,0,171.66,0,0.0,2024-02-05,Estonia,Basic,166.0
CUST_0418,2024-09,2024-09-30,0,0,0.0,1,0.7,2024-02-05,Estonia,Basic,166.0
CUST_0419,2022-02,2022-02-01,9,0,427.4,0,0.0,2022-01-09,Senegal,Pro,479.59
CUST_0419,2022-03,2022-03-01,14,2,429.18,0,0.0,2022-01-09,Senegal,Pro,479.59
CUST_0419,2022-04,2022-04-01,15,3,510.13,0,0.0,2022-01-09,Senegal,Pro,479.59
CUST_0419,2022-05,2022-05-01,14,0,519.3,0,0.0,2022-01-09,Senegal,Pro,479.59
CUST_0419,2022-06,2022-06-01,9,1,449.3,0,0.0,2022-01-09,Senegal,Pro,479.59
CUST_0419,2022-07,2022-07-01,8,2,515.78,0,0.0,2022-01-09,Senegal,Pro,479.59
CUST_0419,2022-08,2022-08-01,12,3,439.78,0,0.0,2022-01-09,Senegal,Pro,479.59
CUST_0419,2022-09,2022-09-01,10,0,478.92,0,0.0,2022-01-09,Senegal,Pro,479.59
CUST_0419,2022-10,2022-10-01,9,1,478.2,0,0.0,2022-01-09,Senegal,Pro,479.59
CUST_0419,2022-11,2022-11-01,8,2,477.01,0,0.0,2022-01-09,Senegal,Pro,479.59
CUST_0419,2022-12,2022-12-01,11,1,493.76,0,0.0,2022-01-09,Senegal,Pro,479.59
CUST_0419,2023-01,2023-01-01,12,1,479.48,0,0.0,2022-01-09,Senegal,Pro,479.59
CUST_0419,2023-02,2023-02-01,20,1,503.66,0,0.0,2022-01-09,Senegal,Pro,479.59
CUST_0419,2023-03,2023-03-01,15,1,480.73,0,0.0,2022-01-09,Senegal,Pro,479.59
CUST_0419,2023-04,2023-04-01,16,1,494.98,0,0.0,2022-01-09,Senegal,Pro,479.59
CUST_0419,2023-05,2023-05-01,12,3,440.98,0,0.0,2022-01-09,Senegal,Pro,479.59
CUST_0419,2023-06,2023-06-01,21,1,517.96,0,0.0,2022-01-09,Senegal,Pro,479.59
CUST_0419,2023-07,2023-07-01,20,2,496.18,0,0.0,2022-01-09,Senegal,Pro,479.59
CUST_0419,2023-08,2023-08-01,17,1,437.74,0,0.0,2022-01-09,Senegal,Pro,479.59
CUST_0419,2023-09,2023-09-01,8,1,513.25,0,0.0,2022-01-09,Senegal,Pro,479.59
CUST_0419,2023-09,2023-09-30,0,0,0.0,1,0.7,2022-01-09,Senegal,Pro,479.59
CUST_0420,2023-08,2023-08-01,21,0,1026.24,0,0.0,2023-07-28,Nauru,Pro,937.18
CUST_0420,2023-09,2023-09-01,16,3,1062.72,0,0.0,2023-07-28,Nauru,Pro,937.18
CUST_0420,2023-10,2023-10-01,10,1,1040.37,0,0.0,2023-07-28,Nauru,Pro,937.18
CUST_0420,2023-11,2023-11-01,19,0,1093.82,0,0.0,2023-07-28,Nauru,Pro,937.18
CUST_0420,2023-12,2023-12-01,14,3,813.83,0,0.3,2023-07-28,Nauru,Pro,937.18
CUST_0420,2024-01,2024-01-01,10,2,1092.22,0,0.0,2023-07-28,Nauru,Pro,937.18
CUST_0420,2024-02,2024-02-01,12,2,969.94,0,0.0,2023-07-28,Nauru,Pro,937.18
CUST_0420,2024-03,2024-03-01,15,2,968.89,0,0.0,2023-07-28,Nauru,Pro,937.18
CUST_0420,2024-04,2024-04-01,18,1,960.52,0,0.0,2023-07-28,Nauru,Pro,937.18
CUST_0420,2024-05,2024-05-01,17,0,769.55,0,0.3,2023-07-28,Nauru,Pro,937.18
CUST_0420,2024-06,2024-06-01,13,0,981.22,0,0.0,2023-07-28,Nauru,Pro,937.18
